Date,A,B,C,D,E,Paid Coupon A,Paid Coupon B,Paid Coupon C,Paid Coupon D,Paid Coupon E
2016-04-14,106.3787,102.7801,101.1464,103.1141,102.2086,0.0,0.0,0.0,0.0,0.0
2016-04-13,106.5931,102.986,101.348,103.2941,102.3984,0.0,0.0,0.0,0.0,0.0
2016-04-12,106.8041,103.0784,101.4415,103.4226,102.5112,0.0,0.0,0.0,0.0,0.0
2016-04-11,106.5854,102.8076,101.1737,103.1605,102.2464,0.0,0.0,0.0,0.0,0.0
2016-04-08,106.4906,102.6559,101.0222,102.9974,102.0886,0.0,0.0,0.0,0.0,0.0
2016-04-07,106.4463,102.6076,100.9714,102.924,102.0253,0.0,0.0,0.0,0.0,0.0
2016-04-06,106.2015,102.4862,100.853,102.7746,101.9225,0.0,0.0,0.0,0.0,0.0
2016-04-05,106.04,102.3865,100.6976,102.6277,101.7717,0.0,0.0,0.0,0.0,0.0
2016-04-04,106.2887,102.6887,101.056,102.9071,102.0352,0.0,0.0,0.0,0.0,0.0
2016-04-01,106.1408,102.5453,100.9151,102.7837,101.904,0.0,0.0,0.0,0.0,0.0
2016-03-31,106.1412,102.4245,100.7333,102.6516,101.8009,0.0,0.0,0.0,0.0,0.0
2016-03-30,106.0148,102.1242,100.4904,102.3359,101.4923,0.0,0.0,0.0,0.0,0.0
2016-03-29,105.7782,102.0118,100.3815,102.1991,101.3424,0.0,0.0,0.0,0.0,0.0
2016-03-28,105.595,101.9475,100.2611,102.0836,101.2827,0.0,0.0,0.0,4.175,0.0
2016-03-25,105.5999,101.8944,100.2084,102.0332,101.2312,0.0,0.0,0.0,0.0,0.0
2016-03-24,105.5999,101.8944,100.2084,102.0332,101.2312,0.0,0.0,0.0,0.0,0.0
2016-03-23,105.5336,101.8831,100.2522,102.0136,101.2182,0.0,0.0,0.0,0.0,0.0
2016-03-22,105.4458,101.9094,100.2197,102.0214,101.2335,0.0,0.0,0.0,0.0,0.0
2016-03-21,105.4128,101.9977,100.3689,101.9443,101.2497,0.0,0.0,0.0,0.0,0.0
2016-03-18,104.9309,101.8211,100.1444,101.7515,101.0213,0.0,0.0,0.0,0.0,0.0
2016-03-17,104.9566,101.6689,99.9898,101.7884,100.9627,0.0,0.0,0.0,0.0,0.0
2016-03-16,104.7182,101.433,99.7545,101.5309,100.716,0.0,0.0,0.0,0.0,0.0
2016-03-15,104.7985,101.5099,99.8295,101.5988,100.7865,0.0,0.0,0.0,0.0,0.0
2016-03-14,104.5593,101.2759,99.5983,101.3703,100.5595,0.0,0.0,0.0,0.0,0.0
2016-03-11,104.5076,101.222,99.5426,101.3508,100.5473,0.0,0.0,0.0,0.0,0.0
2016-03-10,104.4373,101.1474,99.4648,101.2414,100.4504,0.0,0.0,0.0,0.0,0.0
2016-03-09,104.4355,101.0347,99.3557,101.161,100.3615,0.0,0.0,0.0,0.0,0.0
2016-03-08,104.6938,101.2858,99.6035,101.3997,100.6094,0.0,0.0,0.0,0.0,0.0
2016-03-07,104.6634,101.2517,99.5666,101.3292,100.5521,0.0,0.0,0.0,0.0,0.0
2016-03-04,104.1423,101.3084,99.5073,101.247,100.4217,0.0,0.0,0.0,0.0,0.0
2016-03-03,104.4215,101.5898,99.7908,101.584,100.758,0.0,0.0,0.0,0.0,0.0
2016-03-02,104.7569,101.5739,99.9451,101.7402,100.9131,0.0,0.0,0.0,0.0,0.0
2016-03-01,104.6047,101.4259,99.7997,101.6154,100.7782,0.0,0.0,0.0,0.0,0.0
2016-02-29,103.8101,100.8599,99.2279,100.931,100.1237,0.0,0.0,0.0,0.0,0.0
2016-02-26,103.1224,99.743,98.0734,99.8376,99.0766,0.0,0.0,0.0,0.0,0.0
2016-02-25,102.9223,99.8805,98.2633,100.0767,99.2639,0.0,0.0,0.0,0.0,0.0
2016-02-24,103.2507,100.1985,98.575,100.3476,99.5579,0.0,0.0,0.0,0.0,0.0
2016-02-23,103.5535,100.4903,98.8599,100.5941,99.819,0.0,0.0,0.0,0.0,0.0
2016-02-22,104.1356,100.7253,99.0409,100.8182,100.0387,0.0,0.0,0.0,0.0,0.0
2016-02-19,104.4012,100.9813,99.2915,101.0476,100.2756,0.0,0.0,0.0,0.0,0.0
2016-02-18,104.333,100.9081,99.2147,100.9322,100.176,0.0,0.0,0.0,0.0,0.0
2016-02-17,104.2989,100.8797,99.1908,100.9406,100.1861,0.0,0.0,0.0,0.0,0.0
2016-02-16,104.6599,101.1685,99.5283,101.184,100.4351,0.0,0.0,0.0,0.0,0.0
2016-02-15,104.9387,101.4441,99.8042,101.4933,100.7378,0.0,0.0,0.0,0.0,0.0
2016-02-12,104.8472,101.5333,99.8404,101.6886,100.8724,0.0,0.0,0.0,0.0,4.1
2016-02-11,105.0258,101.7043,100.0073,101.8339,101.034,0.0,0.0,0.0,0.0,0.0
2016-02-10,104.9137,101.705,100.0044,101.8604,101.0626,0.0,0.0,0.0,0.0,0.0
2016-02-09,104.9774,101.7651,100.062,101.9031,101.1086,0.0,0.0,0.0,0.0,0.0
2016-02-08,105.0184,101.8026,100.0973,101.921,101.1309,0.0,0.0,0.0,0.0,0.0
2016-02-05,105.1971,101.8565,100.1467,102.021,101.204,0.0,0.0,0.0,0.0,0.0
2016-02-04,104.9908,101.6546,99.9475,101.8169,101.0019,0.0,0.0,0.0,0.0,0.0
2016-02-03,104.9119,101.5738,99.8648,101.7228,100.9009,0.0,0.0,0.0,0.0,0.0
2016-02-02,105.1171,101.7747,100.0641,101.9218,101.1021,0.0,0.0,0.0,0.0,0.0
2016-02-01,105.4257,102.0795,100.3682,102.2416,101.4215,0.0,0.0,0.0,0.0,0.0
2016-01-29,105.2618,101.9755,100.264,101.9014,101.192,0.0,0.0,0.0,0.0,0.0
2016-01-28,105.2907,102.0014,100.2883,101.9205,101.2056,0.0,0.0,0.0,0.0,0.0
2016-01-27,105.2615,101.9171,100.2646,102.2024,101.3673,0.0,0.0,0.0,0.0,0.0
2016-01-26,105.2153,101.8693,100.2156,102.1334,101.3041,0.0,0.0,0.0,0.0,0.0
2016-01-25,105.2846,101.9376,100.2835,102.2092,101.3758,0.0,0.0,0.0,0.0,0.0
2016-01-22,105.4543,101.9852,100.3296,102.2551,101.4142,0.0,0.0,0.0,0.0,0.0
2016-01-21,105.5522,102.0787,100.4213,102.2855,101.4975,0.0,0.0,0.0,0.0,0.0
2016-01-20,105.0401,101.6321,99.976,101.8158,101.031,0.0,0.0,0.0,0.0,0.0
2016-01-19,105.5835,101.6983,100.0422,101.8867,101.0996,0.0,0.0,0.0,0.0,0.0
2016-01-18,105.0472,101.6976,100.0417,101.8848,101.0973,0.0,0.0,0.0,0.0,0.0
2016-01-15,105.1318,101.4916,100.0119,101.7222,101.0067,0.0,0.0,0.0,0.0,0.0
2016-01-14,105.876,101.689,100.2061,101.9035,101.1864,0.0,0.0,0.0,0.0,0.0
2016-01-13,105.7693,101.5837,100.1005,101.7985,101.0759,0.0,0.0,0.0,0.0,0.0
2016-01-12,105.5442,102.0649,100.4053,102.3523,101.4448,0.0,0.0,0.0,0.0,0.0
2016-01-11,105.6395,102.1622,100.5051,102.4624,101.5541,0.0,0.0,0.0,0.0,0.0
2016-01-08,105.6237,102.1436,100.4845,102.133,101.405,0.0,0.0,0.0,0.0,0.0
2016-01-07,105.5642,102.1411,100.4806,102.115,101.3862,0.0,0.0,0.0,0.0,0.0
2016-01-06,105.7403,102.0227,100.3653,101.9948,101.2696,0.0,0.0,0.0,0.0,0.0
2016-01-05,105.9111,102.1874,100.5274,102.5198,101.6065,0.0,0.0,0.0,0.0,0.0
2016-01-04,105.7861,102.0776,100.4284,102.4173,101.5172,0.0,0.0,0.0,0.0,0.0
2016-01-01,105.178,101.8877,100.1785,101.839,101.0683,0.0,0.0,0.0,0.0,0.0
2015-12-31,105.1217,101.9452,100.2906,102.3027,101.4013,0.0,0.0,0.0,0.0,0.0
2015-12-30,105.1533,101.9762,100.3217,102.3088,101.418,0.0,0.0,0.0,0.0,0.0
2015-12-29,105.3079,102.075,100.424,102.3559,101.468,0.0,0.0,0.0,0.0,0.0
2015-12-28,105.145,102.0887,100.3777,102.4407,101.5406,0.0,0.0,0.0,0.0,0.0
2015-12-25,105.135,102.0734,100.3584,102.3992,101.5038,0.0,0.0,0.0,0.0,0.0
2015-12-24,105.135,102.0734,100.3584,102.3992,101.5038,0.0,0.0,0.0,0.0,0.0
2015-12-23,105.0874,102.0303,100.3187,102.3465,101.4601,0.0,0.0,0.0,0.0,0.0
2015-12-22,104.8704,101.8096,100.0952,102.1148,101.2138,0.0,0.0,0.0,0.0,0.0
2015-12-21,105.6264,101.9641,100.307,102.3286,101.4244,0.0,0.0,0.0,0.0,0.0
2015-12-18,105.3564,102.1149,100.4595,102.5156,101.6213,0.0,0.0,0.0,0.0,0.0
2015-12-17,105.3583,102.1095,100.4492,102.4724,101.5827,0.0,0.0,0.0,0.0,0.0
2015-12-16,105.3219,101.9637,100.3107,102.4085,101.4494,0.0,0.0,0.0,0.0,0.0
2015-12-15,105.0493,101.6877,100.0303,102.1281,101.1652,0.0,0.0,4.005,0.0,0.0
2015-12-14,105.7488,101.9607,100.3016,101.8312,101.1228,0.0,0.0,0.0,0.0,0.0
2015-12-11,105.5313,101.8096,100.1465,102.1946,101.3108,0.0,0.0,0.0,0.0,0.0
2015-12-10,105.6801,101.956,100.2696,102.3118,101.4308,0.0,0.0,0.0,0.0,0.0
2015-12-09,105.6463,101.92,100.2254,102.272,101.389,0.0,0.0,0.0,0.0,0.0
2015-12-08,105.7842,102.1721,100.4674,102.5227,101.5761,0.0,0.0,0.0,0.0,0.0
2015-12-07,105.0998,101.9702,100.2601,102.3239,101.3735,0.0,4.15,0.0,0.0,0.0
2015-12-04,105.304,101.9921,100.3345,102.3655,101.4633,0.0,0.0,0.0,0.0,0.0
2015-12-03,105.5887,102.2493,100.5289,102.5584,101.657,0.0,0.0,0.0,0.0,0.0
2015-12-02,105.307,101.9633,100.2462,102.2205,101.3772,0.0,0.0,0.0,0.0,0.0
2015-12-01,105.0315,101.684,100.028,102.0035,101.0999,0.0,0.0,0.0,0.0,0.0
2015-11-30,104.9224,101.5699,99.915,101.8941,100.9888,0.0,0.0,0.0,0.0,0.0
2015-11-27,105.2442,101.821,100.106,101.7405,101.0112,0.0,0.0,0.0,0.0,0.0
2015-11-26,105.3604,101.9127,100.195,101.8249,101.0978,4.415,0.0,0.0,0.0,0.0
2015-11-25,105.4017,101.9516,100.2333,101.8671,101.1383,0.0,0.0,0.0,0.0,0.0
2015-11-24,105.3415,101.8932,100.176,101.8148,101.0837,0.0,0.0,0.0,0.0,0.0
2015-11-23,105.0559,101.8474,100.1302,101.5328,101.0409,0.0,0.0,0.0,0.0,0.0
2015-11-20,105.2153,102.0595,100.3375,101.9569,101.2346,0.0,0.0,0.0,0.0,0.0
2015-11-19,105.5852,102.1851,100.4625,102.1702,101.4348,0.0,0.0,0.0,0.0,0.0
2015-11-18,105.0412,102.0669,100.3463,102.0681,101.3263,0.0,0.0,0.0,0.0,0.0
2015-11-17,105.7465,102.1645,100.4422,102.1023,101.4218,0.0,0.0,0.0,0.0,0.0
2015-11-16,105.8295,102.3038,100.5795,102.6677,101.7401,0.0,0.0,0.0,0.0,0.0
2015-11-13,105.7131,102.1897,100.4667,102.4972,101.6291,0.0,0.0,0.0,0.0,0.0
2015-11-12,105.3344,102.1149,100.3925,102.4388,101.5034,0.0,0.0,0.0,0.0,0.0
2015-11-11,105.3344,102.1149,100.3925,102.4388,101.5034,0.0,0.0,0.0,0.0,0.0
2015-11-10,105.2551,102.0365,100.3144,102.3525,101.4208,0.0,0.0,0.0,0.0,0.0
2015-11-09,105.1305,101.9127,100.1911,102.2343,101.3003,0.0,0.0,0.0,0.0,0.0
2015-11-06,105.4304,102.0901,100.4277,102.5087,101.5577,0.0,0.0,0.0,0.0,0.0
2015-11-05,105.5779,102.2322,100.5673,102.6532,101.7001,0.0,0.0,0.0,0.0,0.0
2015-11-04,105.6818,102.3314,100.6637,102.7334,101.7876,0.0,0.0,0.0,0.0,0.0
2015-11-03,105.8125,102.4581,100.7883,102.8551,101.9106,0.0,0.0,0.0,0.0,0.0
2015-11-02,105.8087,102.455,100.7268,102.8079,101.857,0.0,0.0,0.0,0.0,0.0
2015-10-30,105.7111,102.2396,100.5134,102.2247,101.5217,0.0,0.0,0.0,0.0,0.0
2015-10-29,105.789,102.4322,100.702,102.4024,101.7045,0.0,0.0,0.0,0.0,0.0
2015-10-28,105.9362,102.4566,100.7263,102.4354,101.7337,0.0,0.0,0.0,0.0,0.0
2015-10-27,105.9635,102.4819,100.7505,102.4543,101.755,0.0,0.0,0.0,0.0,0.0
2015-10-26,105.9612,102.4785,100.7465,102.4476,101.7495,0.0,0.0,0.0,0.0,0.0
2015-10-23,106.3359,102.6067,100.8751,102.6075,101.8956,0.0,0.0,0.0,0.0,0.0
2015-10-22,106.2479,102.5185,100.7869,102.5225,101.8091,0.0,0.0,0.0,0.0,0.0
2015-10-21,106.2881,102.5569,100.8243,102.5524,101.8424,0.0,0.0,0.0,0.0,0.0
2015-10-20,106.4005,102.6626,100.9265,102.6354,101.9342,0.0,0.0,0.0,0.0,0.0
2015-10-19,106.4423,102.7027,100.9658,102.6769,101.9747,0.0,0.0,0.0,0.0,0.0
2015-10-16,106.1642,102.7898,101.0506,102.7496,101.9921,0.0,0.0,0.0,0.0,0.0
2015-10-15,106.2974,102.8582,101.1176,102.4567,102.0648,0.0,0.0,0.0,0.0,0.0
2015-10-14,106.3413,102.8406,101.1002,102.8149,102.0504,0.0,0.0,0.0,0.0,0.0
2015-10-13,106.1376,102.5831,100.847,102.5857,101.8712,0.0,0.0,0.0,0.0,0.0
2015-10-12,106.0833,102.7722,101.0354,102.8006,102.0134,0.0,0.0,0.0,0.0,0.0
2015-10-09,106.3574,102.9176,101.1777,102.9292,102.1482,0.0,0.0,0.0,0.0,0.0
2015-10-08,106.129,102.6933,100.9558,102.7219,101.9343,0.0,0.0,0.0,0.0,0.0
2015-10-07,105.9894,102.6757,100.9374,102.6968,101.9122,0.0,0.0,0.0,0.0,0.0
2015-10-06,106.3446,102.5383,100.7997,102.1701,101.7637,0.0,0.0,0.0,0.0,0.0
2015-10-05,106.4205,102.9131,101.1702,102.9163,102.1378,0.0,0.0,0.0,0.0,0.0
2015-10-02,106.1854,102.6812,100.9392,102.668,101.8972,0.0,0.0,0.0,0.0,0.0
2015-10-01,106.3354,102.8284,101.0854,102.8225,102.048,0.0,0.0,0.0,0.0,0.0
2015-09-30,106.4137,102.7801,101.0354,102.7674,102.0563,0.0,0.0,0.0,0.0,0.0
2015-09-29,106.2487,102.3792,100.6399,102.4495,101.6691,0.0,0.0,0.0,0.0,0.0
2015-09-28,105.4813,101.5208,99.7967,101.681,100.8062,0.0,0.0,0.0,4.175,0.0
2015-09-25,105.4301,101.4698,99.7455,101.6256,100.7527,0.0,0.0,0.0,0.0,0.0
2015-09-24,105.4372,101.4778,99.7544,101.6468,100.7683,0.0,0.0,0.0,0.0,0.0
2015-09-23,105.424,101.4623,99.7382,101.6399,100.7588,0.0,0.0,0.0,0.0,0.0
2015-09-22,105.4916,101.5272,99.8021,101.7061,100.8245,0.0,0.0,0.0,0.0,0.0
2015-09-21,105.4648,101.5018,99.7778,101.6965,100.8087,0.0,0.0,0.0,0.0,0.0
2015-09-18,105.3698,101.4097,99.6872,101.6166,100.7246,0.0,0.0,0.0,0.0,0.0
2015-09-17,104.9908,101.0399,99.321,101.2549,100.3623,0.0,0.0,0.0,0.0,0.0
2015-09-16,104.9858,101.0353,99.3165,101.252,100.3587,0.0,0.0,0.0,0.0,0.0
2015-09-15,104.9599,101.008,99.2885,101.2196,100.3293,0.0,0.0,0.0,0.0,0.0
2015-09-14,104.9922,101.0387,99.3186,101.2526,100.3615,0.0,0.0,0.0,0.0,0.0
2015-09-11,104.8717,100.9207,99.2015,101.1331,100.3037,0.0,0.0,0.0,0.0,0.0
2015-09-10,104.8763,100.9214,99.2002,101.1197,100.2973,0.0,0.0,0.0,0.0,0.0
2015-09-09,105.019,101.0605,99.3384,101.2733,100.4446,0.0,0.0,0.0,0.0,0.0
2015-09-08,104.8705,100.9156,99.1949,101.1299,100.3016,0.0,0.0,0.0,0.0,0.0
2015-09-07,104.9791,101.0209,99.2992,101.2432,100.4114,0.0,0.0,0.0,0.0,0.0
2015-09-04,105.1493,101.1264,99.3447,101.3568,100.4612,0.0,0.0,0.0,0.0,0.0
2015-09-03,105.1792,101.1526,99.4283,101.3789,100.486,0.0,0.0,0.0,0.0,0.0
2015-09-02,105.1955,101.1672,99.4422,101.3898,100.5591,0.0,0.0,0.0,0.0,0.0
2015-09-01,105.1542,100.948,99.2253,101.2351,100.3431,0.0,0.0,0.0,0.0,0.0
2015-08-31,105.1152,100.9089,99.1859,101.1908,100.3016,0.0,0.0,0.0,0.0,0.0
2015-08-28,105.1528,100.9444,99.2207,101.227,100.3377,0.0,0.0,0.0,0.0,0.0
2015-08-27,105.1648,100.9554,99.2318,101.2508,100.3568,0.0,0.0,0.0,0.0,0.0
2015-08-26,104.9077,100.7659,99.0447,102.1793,100.1139,0.0,0.0,0.0,0.0,0.0
2015-08-25,104.4425,100.256,98.5405,102.1014,99.6109,0.0,0.0,0.0,0.0,0.0
2015-08-24,104.7972,100.5952,98.8732,100.8706,99.9878,0.0,0.0,0.0,0.0,0.0
2015-08-21,105.0404,101.1891,99.4022,101.4224,100.5299,0.0,0.0,0.0,0.0,0.0
2015-08-20,105.4193,101.376,99.6461,101.6208,100.7235,0.0,0.0,0.0,0.0,0.0
2015-08-19,105.2097,101.1725,99.445,101.4247,100.5258,0.0,0.0,0.0,0.0,0.0
2015-08-18,105.186,101.1486,99.421,101.3999,100.5018,0.0,0.0,0.0,0.0,0.0
2015-08-17,105.2292,101.1906,99.4626,101.443,100.5442,0.0,0.0,0.0,0.0,0.0
2015-08-14,105.2995,101.136,99.4069,101.4347,100.5424,0.0,0.0,0.0,0.0,0.0
2015-08-13,105.0626,100.904,99.1764,101.2029,100.3127,0.0,0.0,0.0,0.0,0.0
2015-08-12,104.9155,100.758,99.0295,101.0264,100.1501,0.0,0.0,0.0,0.0,4.1
2015-08-11,104.8547,100.698,98.9697,100.9645,100.0897,0.0,0.0,0.0,0.0,0.0
2015-08-10,104.9654,100.8051,99.0759,101.0798,100.2004,0.0,0.0,0.0,0.0,0.0
2015-08-07,104.7638,100.6677,98.939,100.9328,100.0576,0.0,0.0,0.0,0.0,0.0
2015-08-06,104.8534,100.6332,98.9042,100.9039,100.0248,0.0,0.0,0.0,0.0,0.0
2015-08-05,104.7415,100.5236,98.7951,100.7892,99.9123,0.0,0.0,0.0,0.0,0.0
2015-08-04,104.7456,100.647,98.9176,100.9249,100.0416,0.0,0.0,0.0,0.0,0.0
2015-08-03,104.9871,100.8801,99.1479,101.1584,100.2732,0.0,0.0,0.0,0.0,0.0
2015-07-31,104.826,100.782,99.0497,101.0497,100.1689,0.0,0.0,0.0,0.0,0.0
2015-07-30,104.8753,100.7082,98.9762,100.9825,100.0976,0.0,0.0,0.0,0.0,0.0
2015-07-29,104.8591,100.6917,98.9592,100.9561,100.0755,0.0,0.0,0.0,0.0,0.0
2015-07-28,104.7406,100.636,98.9039,100.9023,100.0206,0.0,0.0,0.0,0.0,0.0
2015-07-27,104.5999,100.4979,98.7663,100.7546,99.877,0.0,0.0,0.0,0.0,0.0
2015-07-24,104.5985,100.6749,98.9412,100.9342,100.0541,0.0,0.0,0.0,0.0,0.0
2015-07-23,104.6209,100.454,98.6614,100.697,99.7628,0.0,0.0,0.0,0.0,0.0
2015-07-22,104.5369,100.3756,98.5866,100.6612,99.7091,0.0,0.0,0.0,0.0,0.0
2015-07-21,104.307,100.097,98.3733,100.492,99.5197,0.0,0.0,0.0,0.0,0.0
2015-07-20,104.3699,100.1604,98.4383,100.5943,99.6048,0.0,0.0,0.0,0.0,0.0
2015-07-17,104.2937,100.0881,98.3683,100.5477,99.5472,0.0,0.0,0.0,0.0,0.0
2015-07-16,104.3006,100.1504,98.4278,100.596,99.5994,0.0,0.0,0.0,0.0,0.0
2015-07-15,104.235,100.2647,98.5408,100.652,99.7143,0.0,0.0,0.0,0.0,0.0
2015-07-14,103.8382,99.8775,98.1563,100.2479,99.3186,0.0,0.0,0.0,0.0,0.0
2015-07-13,103.4463,99.6127,97.8927,100.0842,99.1024,0.0,0.0,0.0,0.0,0.0
2015-07-10,104.6522,100.4258,98.6974,100.7905,99.8598,0.0,0.0,0.0,0.0,0.0
2015-07-09,104.6954,100.4641,98.7336,100.8196,99.8909,0.0,0.0,0.0,0.0,0.0
2015-07-08,104.7019,100.4698,98.7392,100.8289,99.8981,0.0,0.0,0.0,0.0,0.0
2015-07-07,104.8523,100.6749,98.9419,101.1012,100.1656,0.0,0.0,0.0,0.0,0.0
2015-07-06,104.7581,100.521,98.788,100.9257,99.9993,0.0,0.0,0.0,0.0,0.0
2015-07-03,104.7501,100.5717,98.8373,100.97,99.9847,0.0,0.0,0.0,0.0,0.0
2015-07-02,104.5594,100.3825,98.6476,100.7576,99.7814,0.0,0.0,0.0,0.0,0.0
2015-07-01,104.4674,99.9978,98.2697,100.4124,99.4815,0.0,0.0,0.0,0.0,0.0
2015-06-30,104.3204,99.8546,98.1269,100.252,99.3289,0.0,0.0,0.0,0.0,0.0
2015-06-29,103.3289,99.4276,97.7631,99.9511,98.9652,0.0,0.0,0.0,0.0,0.0
2015-06-26,103.8822,99.8464,98.1192,100.2652,99.2713,0.0,0.0,0.0,0.0,0.0
2015-06-25,104.5657,100.3257,98.5913,100.7349,99.7407,0.0,0.0,0.0,0.0,0.0
2015-06-24,104.6497,100.8285,99.0895,101.1333,100.1907,0.0,0.0,0.0,0.0,0.0
2015-06-23,104.5027,100.6253,98.8888,101.0615,100.0533,0.0,0.0,0.0,0.0,0.0
2015-06-22,105.2367,101.1542,99.4101,101.5107,100.5688,0.0,0.0,0.0,0.0,0.0
2015-06-19,104.6211,100.6702,98.9259,101.0124,100.1032,0.0,0.0,0.0,0.0,0.0
2015-06-18,105.1538,100.5299,98.7934,100.9752,99.9609,0.0,0.0,0.0,0.0,0.0
2015-06-17,104.0789,100.0306,98.2997,100.4183,99.466,0.0,0.0,0.0,0.0,0.0
2015-06-16,103.6677,99.6264,97.8958,99.9593,99.0313,0.0,0.0,0.0,0.0,0.0
2015-06-15,104.3587,100.0556,98.3198,100.387,99.457,0.0,0.0,4.005,0.0,0.0
2015-06-12,104.0839,99.4879,97.7551,99.9589,98.9863,0.0,0.0,0.0,0.0,0.0
2015-06-11,104.0733,100.0702,98.3262,100.4078,99.4978,0.0,0.0,0.0,0.0,0.0
2015-06-10,104.4591,100.4459,98.6983,100.8107,99.8871,0.0,0.0,0.0,0.0,0.0
2015-06-09,104.746,100.1814,98.4353,100.666,99.6818,0.0,0.0,0.0,0.0,0.0
2015-06-08,104.5912,100.4504,98.699,100.7357,99.8192,0.0,4.15,0.0,0.0,0.0
2015-06-05,104.5413,99.9814,98.2342,100.5156,99.4745,0.0,0.0,0.0,0.0,0.0
2015-06-04,104.5712,100.0048,98.2549,100.5333,99.4936,0.0,0.0,0.0,0.0,0.0
2015-06-03,104.6192,100.5963,98.844,100.9439,99.9991,0.0,0.0,0.0,0.0,0.0
2015-06-02,105.3598,101.4742,99.7127,101.9468,100.8727,0.0,0.0,0.0,0.0,0.0
2015-06-01,105.7175,101.6972,99.9323,102.1635,101.0906,0.0,0.0,0.0,0.0,0.0
2015-05-29,105.6784,101.0465,99.2873,102.4372,100.4933,0.0,0.0,0.0,0.0,0.0
2015-05-28,105.663,101.0279,99.2681,102.4195,100.4749,0.0,0.0,0.0,0.0,0.0
2015-05-27,105.476,101.5771,99.8116,102.416,100.9046,0.0,0.0,0.0,0.0,0.0
2015-05-26,105.5595,101.7188,99.9521,102.2542,101.0525,0.0,0.0,0.0,0.0,0.0
2015-05-25,105.6842,100.9823,99.2223,101.4983,100.4943,4.415,0.0,0.0,0.0,0.0
2015-05-22,105.547,100.968,99.2064,101.5278,100.4689,0.0,0.0,0.0,0.0,0.0
2015-05-21,105.628,100.9826,99.22,101.5468,100.5472,0.0,0.0,0.0,0.0,0.0
2015-05-20,105.4863,100.9097,99.1507,101.5184,100.5003,0.0,0.0,0.0,0.0,0.0
2015-05-19,105.3029,100.6682,98.9691,101.3021,100.238,0.0,0.0,0.0,0.0,0.0
2015-05-18,105.2065,100.5136,98.8157,102.1514,100.0827,0.0,0.0,0.0,0.0,0.0
2015-05-15,105.123,100.4932,98.7955,102.0103,100.0656,0.0,0.0,0.0,0.0,0.0
2015-05-14,105.0067,100.3759,98.6165,100.9248,99.8718,0.0,0.0,0.0,0.0,0.0
2015-05-13,104.7736,100.1507,98.4535,100.8276,99.7719,0.0,0.0,0.0,0.0,0.0
2015-05-12,105.0828,100.4471,98.7461,101.1207,100.0649,0.0,0.0,0.0,0.0,0.0
2015-05-11,105.1711,100.4725,98.7124,101.0436,99.9803,0.0,0.0,0.0,0.0,0.0
2015-05-08,105.4842,100.468,98.7062,101.0206,99.9648,0.0,0.0,0.0,0.0,0.0
2015-05-07,105.3173,100.6087,98.9053,101.1752,100.1124,0.0,0.0,0.0,0.0,0.0
2015-05-06,105.6101,100.8924,99.1274,101.3673,100.3525,0.0,0.0,0.0,0.0,0.0
2015-05-05,105.9408,101.2073,99.4366,101.6572,100.6512,0.0,0.0,0.0,0.0,0.0
2015-05-04,105.7355,101.0112,99.3049,101.5519,100.5339,0.0,0.0,0.0,0.0,0.0
2015-05-01,105.7355,101.0112,99.3049,101.5519,100.5339,0.0,0.0,0.0,0.0,0.0
2015-04-30,105.9539,101.2201,99.5107,101.7477,100.7343,0.0,0.0,0.0,0.0,0.0
2015-04-29,106.2522,101.503,99.7894,102.0421,101.0218,0.0,0.0,0.0,0.0,0.0
2015-04-28,106.3199,101.5671,99.8526,102.1069,101.0858,0.0,0.0,0.0,0.0,0.0
2015-04-27,106.2873,101.5353,99.821,102.0806,101.0572,0.0,0.0,0.0,0.0,0.0
2015-04-24,106.3679,101.6757,99.9002,102.12,101.1494,0.0,0.0,0.0,0.0,0.0
2015-04-23,106.413,101.7162,99.9391,102.1616,101.1899,0.0,0.0,0.0,0.0,0.0
2015-04-22,106.4789,101.7771,99.9977,102.2053,101.2403,0.0,0.0,0.0,0.0,0.0
2015-04-21,106.3581,101.6604,99.8824,102.0958,101.1282,0.0,0.0,0.0,0.0,0.0
2015-04-20,106.2377,101.5431,99.766,101.9759,101.0098,0.0,0.0,0.0,0.0,0.0
2015-04-17,106.1339,101.4413,99.6642,101.9276,100.9025,0.0,0.0,0.0,0.0,0.0
2015-04-16,106.1701,101.4102,99.6924,101.882,100.925,0.0,0.0,0.0,0.0,0.0
2015-04-15,106.2844,101.5205,99.8023,102.0714,101.0437,0.0,0.0,0.0,0.0,0.0
2015-04-14,106.1391,101.3789,99.6612,101.9205,100.8972,0.0,0.0,0.0,0.0,0.0
2015-04-13,106.1167,101.3576,99.6406,101.9128,100.8837,0.0,0.0,0.0,0.0,0.0
2015-04-10,106.2645,101.4996,99.7202,102.0018,101.0311,0.0,0.0,0.0,0.0,0.0
2015-04-09,106.2684,101.5005,99.7813,102.0683,101.0953,0.0,0.0,0.0,0.0,0.0
2015-04-08,106.1562,101.3897,99.6086,101.9374,100.8479,0.0,0.0,0.0,0.0,0.0
2015-04-07,106.3207,101.5467,99.7633,102.0281,101.0024,0.0,0.0,0.0,0.0,0.0
2015-04-06,106.7189,101.9342,100.212,102.542,101.4871,0.0,0.0,0.0,0.0,0.0
2015-04-03,106.5491,101.7687,100.0471,102.3646,101.3153,0.0,0.0,0.0,0.0,0.0
